date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:26:00	417909/417909	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:00%20GMT	https://tailwindcss.com/api/og?path=/docs/adding-custom-styles	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/ogfffc.png	(from https://tailwindcss.com/docs/adding-custom-styles)
19:26:00	82672/82672	---MCZ	200	added ('OK')	application/javascript	etag:W/%2281c441eed0e1fed7785c0b404cfcd44e%22	https://tailwindcss.com/_next/static/chunks/pages/docs/adding-custom-styles-4a10dc7129764bc0.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/adding-custom-styles-4a10dc7129764bc0.js	(from https://tailwindcss.com/docs/adding-custom-styles)
19:26:01	420651/420651	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:00%20GMT	https://tailwindcss.com/api/og?path=/docs/functions-and-directives	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og1f81.png	(from https://tailwindcss.com/docs/functions-and-directives)
19:26:01	47923/47923	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256f484461eaa9c44860ca75d2206684a%22	https://tailwindcss.com/_next/static/chunks/pages/docs/functions-and-directives-0ef54b7e6931863b.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/functions-and-directives-0ef54b7e6931863b.js	(from https://tailwindcss.com/docs/functions-and-directives)
19:26:01	414554/414554	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:01%20GMT	https://tailwindcss.com/api/og?path=/docs/configuration	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og4ae5.png	(from https://tailwindcss.com/docs/configuration)
19:26:01	17022/17022	---MCZ	200	added ('OK')	application/javascript	etag:W/%22904f7f4e3e527d210243bc9ef66c63af%22	https://tailwindcss.com/_next/static/chunks/8290-a52e60f3ed340391.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/8290-a52e60f3ed340391.js	(from https://tailwindcss.com/docs/configuration)
19:26:02	71986/71986	---MCZ	200	added ('OK')	application/javascript	etag:W/%22736acef21fef317d6518ea6b44348ad3%22	https://tailwindcss.com/_next/static/chunks/pages/docs/configuration-af9e07f181aa6649.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/configuration-af9e07f181aa6649.js	(from https://tailwindcss.com/docs/configuration)
19:26:03	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Jan%202025%2000:26:02%20GMT	https://github.com/tailwindlabs/tailwindcss/blob/master/stubs/config.full.js	C:/My%20Web%20Sites/Tailwind%20Documentation/github.com/tailwindlabs/tailwindcss/blob/master/stubs/config.full.26c.delayed	(from https://tailwindcss.com/docs/configuration)
19:26:04	848098/848098	---MCZ	200	added ('OK')	text/html	etag:W/%22c676f9e413ff958e112f930805144eec%22	https://github.com/tailwindlabs/tailwindcss/blob/main/stubs/config.full.js	C:/My%20Web%20Sites/Tailwind%20Documentation/github.com/tailwindlabs/tailwindcss/blob/main/stubs/config.full.html	(from https://tailwindcss.com/docs/configuration)
19:26:04	413680/413680	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:03%20GMT	https://tailwindcss.com/api/og?path=/docs/content-configuration	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og39ce.png	(from https://tailwindcss.com/docs/content-configuration)
19:26:04	107477/107477	---MCZ	200	added ('OK')	application/javascript	etag:W/%22af1ff18580fd7a51e9afddff5570882c%22	https://tailwindcss.com/_next/static/chunks/pages/docs/content-configuration-8b71f51585cc7e35.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/content-configuration-8b71f51585cc7e35.js	(from https://tailwindcss.com/docs/content-configuration)
19:26:04	412009/412009	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:04%20GMT	https://tailwindcss.com/api/og?path=/docs/theme	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og80fb.png	(from https://tailwindcss.com/docs/theme)
19:26:05	59342/59342	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ca3701892bafac95451a6b7d3ee5d2d%22	https://tailwindcss.com/_next/static/chunks/pages/docs/theme-7e145b85997fc5e6.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/theme-7e145b85997fc5e6.js	(from https://tailwindcss.com/docs/theme)
19:26:05	127/127	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2022%20Jan%202025%2000:26:04%20GMT	https://tailwindcss.com/docs/breakpoints	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/docs/breakpoints	(from https://tailwindcss.com/docs/theme)
19:26:05	138/138	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2022%20Jan%202025%2000:26:05%20GMT	https://tailwindcss.com/docs/colors	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/docs/colors	(from https://tailwindcss.com/docs/theme)
19:26:05	414987/414987	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:05%20GMT	https://tailwindcss.com/api/og?path=/docs/screens	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/ogc4f2.png	(from https://tailwindcss.com/docs/screens)
19:26:06	15956/15956	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a719ea626ccfb10a7ca61c8a3bb3528f%22	https://tailwindcss.com/_next/static/chunks/pages/docs/screens-754293d8e0c2204e.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/screens-754293d8e0c2204e.js	(from https://tailwindcss.com/docs/screens)
19:26:06	414534/414534	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:06%20GMT	https://tailwindcss.com/api/og?path=/docs/customizing-colors	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og0f97.png	(from https://tailwindcss.com/docs/customizing-colors)
19:26:06	25084/25084	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bdf17ef515d29923549c277f2764c3c9%22	https://tailwindcss.com/_next/static/chunks/8576-ca8ca6680ab93b53.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/8576-ca8ca6680ab93b53.js	(from https://tailwindcss.com/docs/customizing-colors)
19:26:07	61845/61845	---MCZ	200	added ('OK')	application/javascript	etag:W/%22594f70976d1ff6d4e2c3f1859387410f%22	https://tailwindcss.com/_next/static/chunks/pages/docs/customizing-colors-d8b1b7798f0f2e45.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/customizing-colors-d8b1b7798f0f2e45.js	(from https://tailwindcss.com/docs/customizing-colors)
19:26:07	418213/418213	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:06%20GMT	https://tailwindcss.com/api/og?path=/docs/customizing-spacing	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og2b74.png	(from https://tailwindcss.com/docs/customizing-spacing)
19:26:07	12396/12396	---MCZ	200	added ('OK')	application/javascript	etag:W/%222dd0c4bfe2fb5aaa3fcdc8b886f06eee%22	https://tailwindcss.com/_next/static/chunks/pages/docs/customizing-spacing-972b4d1498260d71.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/customizing-spacing-972b4d1498260d71.js	(from https://tailwindcss.com/docs/customizing-spacing)
19:26:07	409950/409950	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:07%20GMT	https://tailwindcss.com/api/og?path=/docs/plugins	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og0501.png	(from https://tailwindcss.com/docs/plugins)
19:26:07	97624/97624	---MCZ	200	added ('OK')	application/javascript	etag:W/%22892a2fc6655263dcb3527648720097f9%22	https://tailwindcss.com/_next/static/chunks/pages/docs/plugins-858ac7d42ca413c2.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/plugins-858ac7d42ca413c2.js	(from https://tailwindcss.com/docs/plugins)
19:26:08	168/168	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2022%20Jan%202025%2000:26:07%20GMT	https://tailwindcss.com/docs/typography-plugin	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/docs/typography-plugin	(from https://tailwindcss.com/docs/plugins)
19:26:08	409592/409592	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:08%20GMT	https://tailwindcss.com/api/og?path=/docs/presets	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/ogb279.png	(from https://tailwindcss.com/docs/presets)
19:26:09	35887/35887	---MCZ	200	added ('OK')	application/javascript	etag:W/%223deae8a91f6881732472a4b09fc43d87%22	https://tailwindcss.com/_next/static/chunks/pages/docs/presets-5df502991bd7b1a0.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/presets-5df502991bd7b1a0.js	(from https://tailwindcss.com/docs/presets)
19:26:09	410677/410677	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:08%20GMT	https://tailwindcss.com/api/og?path=/docs/preflight	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og65ed.png	(from https://tailwindcss.com/docs/preflight)
19:26:09	26660/26660	---MCZ	200	added ('OK')	application/javascript	etag:W/%22baa03474d620e3773464b20c578dbc38%22	https://tailwindcss.com/_next/static/chunks/pages/docs/preflight-844c17a22c7acd97.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/preflight-844c17a22c7acd97.js	(from https://tailwindcss.com/docs/preflight)
19:26:09	126/126	---MC-	302	error ('Found')	text/html	date:Wed,%2022%20Jan%202025%2000:26:09%20GMT	https://unpkg.com/tailwindcss@%5E3/src/css/preflight.css	C:/My%20Web%20Sites/Tailwind%20Documentation/unpkg.com/tailwindcss@^3/src/css/preflight.282.delayed	(from https://tailwindcss.com/docs/preflight)
19:26:10	7805/7805	---MCZ	200	added ('OK')	text/css	etag:W/%221e7d-AdflGijz56uWzqvh6jtJd/UBlpU%22	https://unpkg.com/tailwindcss@3.4.17/src/css/preflight.css	C:/My%20Web%20Sites/Tailwind%20Documentation/unpkg.com/tailwindcss@3.4.17/src/css/preflight.css	(from https://tailwindcss.com/docs/preflight)
19:26:10	168/168	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2022%20Jan%202025%2000:26:09%20GMT	https://tailwindcss.com/docs/typography-plugin	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/docs/typography-plugin	(from https://tailwindcss.com/docs/preflight)
19:26:10	168/168	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2022%20Jan%202025%2000:26:10%20GMT	https://tailwindcss.com/docs/typography-plugin	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/docs/typography-plugin	(from https://tailwindcss.com/docs/preflight)
19:26:11	410681/410681	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:10%20GMT	https://tailwindcss.com/api/og?path=/docs/aspect-ratio	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og77e6.png	(from https://tailwindcss.com/docs/aspect-ratio)
19:26:11	5559/5559	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b6465d2c5cfc8b766d4036c0d1895cc1%22	https://tailwindcss.com/_next/static/chunks/1275-96ac3fe7754838ef.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/1275-96ac3fe7754838ef.js	(from https://tailwindcss.com/docs/aspect-ratio)
19:26:11	11350/11350	---MCZ	200	added ('OK')	application/javascript	etag:W/%229a9086ce1ec91069476b625ca3eeb613%22	https://tailwindcss.com/_next/static/chunks/pages/docs/aspect-ratio-55a1df1cf2d3fe7f.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/aspect-ratio-55a1df1cf2d3fe7f.js	(from https://tailwindcss.com/docs/aspect-ratio)
19:26:11	412445/412445	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:11%20GMT	https://tailwindcss.com/api/og?path=/docs/container	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og4a1f.png	(from https://tailwindcss.com/docs/container)
19:26:12	14945/14945	---MCZ	200	added ('OK')	application/javascript	etag:W/%229030a2bad670cbc4c633b47f88076b8e%22	https://tailwindcss.com/_next/static/chunks/pages/docs/container-9bf2c744147d7998.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/container-9bf2c744147d7998.js	(from https://tailwindcss.com/docs/container)
19:26:12	411048/411048	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:11%20GMT	https://tailwindcss.com/api/og?path=/docs/columns	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og3ab2.png	(from https://tailwindcss.com/docs/columns)
19:26:12	24077/24077	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d3844155f3402e3b98248d52bbdc0ede%22	https://tailwindcss.com/_next/static/chunks/pages/docs/columns-6b71d5c0ca53dad9.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/columns-6b71d5c0ca53dad9.js	(from https://tailwindcss.com/docs/columns)
19:26:12	413393/413393	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:12%20GMT	https://tailwindcss.com/api/og?path=/docs/break-after	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og0b93.png	(from https://tailwindcss.com/docs/break-after)
19:26:13	9190/9190	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc12dae23662734c28fc0dbfff21a2c6%22	https://tailwindcss.com/_next/static/chunks/pages/docs/break-after-45c1d17ba820f217.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/break-after-45c1d17ba820f217.js	(from https://tailwindcss.com/docs/break-after)
19:26:13	414357/414357	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:12%20GMT	https://tailwindcss.com/api/og?path=/docs/break-before	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og985e.png	(from https://tailwindcss.com/docs/break-before)
19:26:13	9227/9227	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c81f727f15e0563eeafd7c222b70a6d8%22	https://tailwindcss.com/_next/static/chunks/pages/docs/break-before-978c1025ccf0f6dd.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/break-before-978c1025ccf0f6dd.js	(from https://tailwindcss.com/docs/break-before)
19:26:15	9081/9081	---MCZ	200	added ('OK')	application/javascript	etag:W/%2242e280866a7def15817f9f3f39b0c725%22	https://tailwindcss.com/_next/static/chunks/pages/docs/break-inside-f96a75e712933c31.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/break-inside-f96a75e712933c31.js	(from https://tailwindcss.com/docs/break-inside)
19:26:15	414489/414489	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:14%20GMT	https://tailwindcss.com/api/og?path=/docs/break-inside	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og43dd.png	(from https://tailwindcss.com/docs/break-inside)
19:26:16	9694/9694	---MCZ	200	added ('OK')	application/javascript	etag:W/%22155c0048060c79082bd4924d0197d5e4%22	https://tailwindcss.com/_next/static/chunks/pages/docs/box-decoration-break-d98c3c2aa5793d63.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/box-decoration-break-d98c3c2aa5793d63.js	(from https://tailwindcss.com/docs/box-decoration-break)
19:26:17	423091/423091	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:16%20GMT	https://tailwindcss.com/api/og?path=/docs/box-decoration-break	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og5c70.png	(from https://tailwindcss.com/docs/box-decoration-break)
19:26:17	414790/414790	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:16%20GMT	https://tailwindcss.com/api/og?path=/docs/box-sizing	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/ogba2e.png	(from https://tailwindcss.com/docs/box-sizing)
19:26:17	15269/15269	---MCZ	200	added ('OK')	application/javascript	etag:W/%2279511eed41997035fdfd825b5b34b04c%22	https://tailwindcss.com/_next/static/chunks/pages/docs/box-sizing-ed3149f911558ca9.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/box-sizing-ed3149f911558ca9.js	(from https://tailwindcss.com/docs/box-sizing)
19:26:17	410225/410225	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:16%20GMT	https://tailwindcss.com/api/og?path=/docs/display	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/oga30a.png	(from https://tailwindcss.com/docs/display)
19:26:17	51231/51231	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c72b8094ce1e01125dc265bf10ea93b3%22	https://tailwindcss.com/_next/static/chunks/pages/docs/display-74ca604214775304.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/display-74ca604214775304.js	(from https://tailwindcss.com/docs/display)
19:26:19	22182/22182	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256da959a663b38e9181e252278f76672%22	https://tailwindcss.com/_next/static/chunks/pages/docs/float-6d4342849b60d29b.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/float-6d4342849b60d29b.js	(from https://tailwindcss.com/docs/float)
19:26:20	29184/29184	---MCZ	200	added ('OK')	application/javascript	etag:W/%22aaa7f87301b7cdf34dec66fe637c884e%22	https://tailwindcss.com/_next/static/chunks/pages/docs/clear-a0c11a9cf805a11d.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/clear-a0c11a9cf805a11d.js	(from https://tailwindcss.com/docs/clear)
19:26:20	410782/410782	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:18%20GMT	https://tailwindcss.com/api/og?path=/docs/float	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og07da.png	(from https://tailwindcss.com/docs/float)
19:26:20	411397/411397	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:19%20GMT	https://tailwindcss.com/api/og?path=/docs/clear	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og524e.png	(from https://tailwindcss.com/docs/clear)
19:26:22	7334/7334	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b7cf6467db1717bca9b938032d147fff%22	https://tailwindcss.com/_next/static/chunks/pages/docs/isolation-4f405acf19d6f01b.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/isolation-4f405acf19d6f01b.js	(from https://tailwindcss.com/docs/isolation)
19:26:22	416924/416924	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:21%20GMT	https://tailwindcss.com/api/og?path=/docs/isolation	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og22ae.png	(from https://tailwindcss.com/docs/isolation)
19:26:22	412872/412872	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:21%20GMT	https://tailwindcss.com/api/og?path=/docs/object-fit	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/ogd543.png	(from https://tailwindcss.com/docs/object-fit)
19:26:22	16887/16887	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268cc2e72848ba1c9893f14e9f90246ce%22	https://tailwindcss.com/_next/static/chunks/pages/docs/object-fit-4f9c22249cbf43f5.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/object-fit-4f9c22249cbf43f5.js	(from https://tailwindcss.com/docs/object-fit)
19:26:22	419475/419475	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:22%20GMT	https://tailwindcss.com/api/og?path=/docs/object-position	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og79d6.png	(from https://tailwindcss.com/docs/object-position)
19:26:23	24078/24078	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260e658151c0257121bae49a7c5065ece%22	https://tailwindcss.com/_next/static/chunks/pages/docs/object-position-255d06380ac1f056.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/object-position-255d06380ac1f056.js	(from https://tailwindcss.com/docs/object-position)
19:26:23	416723/416723	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:22%20GMT	https://tailwindcss.com/api/og?path=/docs/overflow	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og268e.png	(from https://tailwindcss.com/docs/overflow)
19:26:23	50368/50368	---MCZ	200	added ('OK')	application/javascript	etag:W/%223f13b7f2682b714e1db6a11fe40afc93%22	https://tailwindcss.com/_next/static/chunks/pages/docs/overflow-7b9571fa0fe93c32.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/overflow-7b9571fa0fe93c32.js	(from https://tailwindcss.com/docs/overflow)
19:26:23	421228/421228	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:23%20GMT	https://tailwindcss.com/api/og?path=/docs/overscroll-behavior	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og1d59.png	(from https://tailwindcss.com/docs/overscroll-behavior)
19:26:24	13763/13763	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d83bf9afa9aea4c7e185ae7cd422886%22	https://tailwindcss.com/_next/static/chunks/pages/docs/overscroll-behavior-bb17f0d08a8f322a.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/overscroll-behavior-bb17f0d08a8f322a.js	(from https://tailwindcss.com/docs/overscroll-behavior)
19:26:25	39564/39564	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b5a1ef0175a9a9adb96a8f59abec8edc%22	https://tailwindcss.com/_next/static/chunks/pages/docs/position-516f4954caecf83d.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/position-516f4954caecf83d.js	(from https://tailwindcss.com/docs/position)
19:26:25	411360/411360	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:24%20GMT	https://tailwindcss.com/api/og?path=/docs/position	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og6952.png	(from https://tailwindcss.com/docs/position)
19:26:26	44115/44115	---MCZ	200	added ('OK')	application/javascript	etag:W/%220594666c883cda74622dcd4f1cc3631b%22	https://tailwindcss.com/_next/static/chunks/pages/docs/top-right-bottom-left-c298cb5d33143243.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/top-right-bottom-left-c298cb5d33143243.js	(from https://tailwindcss.com/docs/top-right-bottom-left)
19:26:26	415118/415118	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:25%20GMT	https://tailwindcss.com/api/og?path=/docs/top-right-bottom-left	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/ogac6e.png	(from https://tailwindcss.com/docs/top-right-bottom-left)
19:26:26	409423/409423	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:25%20GMT	https://tailwindcss.com/api/og?path=/docs/visibility	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/oga5d2.png	(from https://tailwindcss.com/docs/visibility)
19:26:26	26483/26483	---MCZ	200	added ('OK')	application/javascript	etag:W/%22adf66ce128485df41e7abe7452e32172%22	https://tailwindcss.com/_next/static/chunks/pages/docs/visibility-805aaa685a818d97.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/visibility-805aaa685a818d97.js	(from https://tailwindcss.com/docs/visibility)
19:26:27	11392/11392	---MCZ	200	added ('OK')	application/javascript	etag:W/%2206624011a8e46d4a7ff954eb62bb65f1%22	https://tailwindcss.com/_next/static/chunks/pages/docs/z-index-00b1c4541502ed41.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/z-index-00b1c4541502ed41.js	(from https://tailwindcss.com/docs/z-index)
19:26:27	408451/408451	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:27%20GMT	https://tailwindcss.com/api/og?path=/docs/z-index	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/ogf1dc.png	(from https://tailwindcss.com/docs/z-index)
19:26:27	410156/410156	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:27%20GMT	https://tailwindcss.com/api/og?path=/docs/flex-basis	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og5ef0.png	(from https://tailwindcss.com/docs/flex-basis)
19:26:28	18648/18648	---MCZ	200	added ('OK')	application/javascript	etag:W/%229589daa3eee314fa56b3f77cc8a161f2%22	https://tailwindcss.com/_next/static/chunks/pages/docs/flex-basis-7325b24fb450e1b8.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/flex-basis-7325b24fb450e1b8.js	(from https://tailwindcss.com/docs/flex-basis)
19:26:28	410877/410877	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:27%20GMT	https://tailwindcss.com/api/og?path=/docs/flex-direction	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/og8e47.png	(from https://tailwindcss.com/docs/flex-direction)
19:26:28	15730/15730	---MCZ	200	added ('OK')	application/javascript	etag:W/%22701112137ae2406443d3ee3a8aa8a4ee%22	https://tailwindcss.com/_next/static/chunks/pages/docs/flex-direction-55c8868727f21502.js	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/_next/static/chunks/pages/docs/flex-direction-55c8868727f21502.js	(from https://tailwindcss.com/docs/flex-direction)
19:26:28	410071/410071	---MC-	200	added ('OK')	image/png	date:Wed,%2022%20Jan%202025%2000:26:28%20GMT	https://tailwindcss.com/api/og?path=/docs/flex-wrap	C:/My%20Web%20Sites/Tailwind%20Documentation/tailwindcss.com/api/oga423.png	(from https://tailwindcss.com/docs/flex-wrap)
